type,street,city,state,zip_code,beds,total_baths,sqft,year_built,sold_price,sold_date,county,stories,parking_garage
SINGLE_FAMILY,4241 Gentry Ln,Carson City,NV,89701,4,2,1691,1978,564000,10/13/2021,Carson City,1,2
SINGLE_FAMILY,2903 Portrush Dr,Carson City,NV,89705,0,0,2440,2020,905000,10/15/2021,Douglas,1,0
SINGLE_FAMILY,1821 Clydesdale Dr,Carson City,NV,89703,2,2,2287,1986,605000,10/20/2021,Carson City,1,2
SINGLE_FAMILY,3485 E Garden St,Carson City,NV,89705,3,3,1500,2021,425000,10/15/2021,Douglas,2,2
SINGLE_FAMILY,526 Greenbriar Dr,Carson City,NV,89701,3,2,1999,1996,530000,10/8/2021,Carson City,1,3
SINGLE_FAMILY,1393 Kingsley Ln,Carson City,NV,89701,3,2,1244,1987,441000,10/15/2021,Carson City,1,2
MULTI_FAMILY,3349 S Carson St,Carson City,NV,89701,12,6,40608,1979,9400000,10/19/2021,Carson City,2,0
SINGLE_FAMILY,742 Elaine St,Carson City,NV,89701,3,1.5,1092,1961,337000,10/20/2021,Carson City,1,2
SINGLE_FAMILY,961 Ranchview Cir,Carson City,NV,89705,3,2,1881,1998,585000,10/20/2021,Douglas,1,2
CONDOS,400 Saliman I,Carson City,NV,89701,1,1,664,1978,185000,10/12/2021,Carson City,1,0
SINGLE_FAMILY,95 Paul Way,Carson City,NV,89706,3,2.5,1950,1981,200000,10/21/2021,Carson City,1,0
SINGLE_FAMILY,2169 Eastridge Ln,Carson City,NV,89706,3,2,1520,1997,395900,10/6/2021,Carson City,1,2
SINGLE_FAMILY,2405 Pintail Dr,Carson City,NV,89701,3,2.5,2074,2019,519900,10/8/2021,Carson City,2,2
SINGLE_FAMILY,4239 Spring Dr,Carson City,NV,89701,3,2.5,1556,1994,385000,10/15/2021,Carson City,1,0
SINGLE_FAMILY,2600 Lewis Dr,Carson City,NV,89701,3,2,1269,1971,431000,10/19/2021,Carson City,1,2
SINGLE_FAMILY,3365 Vista Grande Blvd,Carson City,NV,89705,3,2,1080,1980,350000,10/6/2021,Douglas,1,2
SINGLE_FAMILY,847 Valley Crest Dr,Carson City,NV,89705,3,2,1579,2003,485000,10/6/2021,Douglas,1,2
SINGLE_FAMILY,4200 Numaga Pass,Carson City,NV,89703,3,3.5,4047,1972,1402000,10/7/2021,Carson City,1,4
MOBILE,2601 Concord Dr,Carson City,NV,89706,3,2,1536,1984,338000,10/7/2021,Carson City,1,0
SINGLE_FAMILY,123 Lotus Cir,Carson City,NV,89703,4,2.5,2592,1988,735000,10/8/2021,Carson City,3,2
SINGLE_FAMILY,3600 Cinnabar Ave,Carson City,NV,89706,3,2,1352,1975,410000,10/5/2021,Carson City,1,2
SINGLE_FAMILY,3675 Summer Hill Rd,Carson City,NV,89705,4,2,2457,1989,675000,10/5/2021,Douglas,1,2
TOWNHOMES,1180 S Curry St,Carson City,NV,89703,2,1,848,1964,220000,9/30/2021,Carson City,2,0
SINGLE_FAMILY,1880 Harper Dr,Carson City,NV,89701,3,2,1546,1999,471500,9/30/2021,Carson City,1,2
SINGLE_FAMILY,1961 Empire Ranch Rd,Carson City,NV,89701,4,2.5,2469,1998,332500,10/4/2021,Carson City,1,0
SINGLE_FAMILY,4244 Hunter Ct,Carson City,NV,89701,3,2.5,1556,1993,521500,10/1/2021,Carson City,2,2
SINGLE_FAMILY,1220 Cabrolet Dr,Carson City,NV,89703,3,2.5,2597,1985,595000,10/1/2021,Carson City,2,2
SINGLE_FAMILY,1508 Teal Dr,Carson City,NV,89701,3,2,1425,2004,387000,10/1/2021,Carson City,1,2
SINGLE_FAMILY,810 W Long St,Carson City,NV,89703,3,2,1788,1998,530000,10/1/2021,Carson City,1,2
SINGLE_FAMILY,3753 Lyla Ln,Carson City,NV,89705,3,2,2152,1995,490000,9/30/2021,Douglas,1,0
SINGLE_FAMILY,1505 Continental Dr,Carson City,NV,89701,3,2,1130,1970,345000,9/30/2021,Carson City,1,2
SINGLE_FAMILY,1863 Van Epps Dr,Carson City,NV,89701,4,2.5,2550,1991,420000,10/5/2021,Carson City,2,0
SINGLE_FAMILY,888 Tourmaline Dr,Carson City,NV,89705,0,0,2354,2020,582500,10/1/2021,Douglas,2,0
SINGLE_FAMILY,1564 Truckee Dr,Carson City,NV,89701,3,3,1590,1992,450000,9/28/2021,Carson City,3,2
SINGLE_FAMILY,3481 E Garden St,Carson City,NV,89705,3,3,1500,2021,425000,10/4/2021,Douglas,2,2
CONDOS,1328 Saltern Dr,Carson City,NV,89706,3,2.5,1460,2019,420000,9/30/2021,Carson City,2,1
SINGLE_FAMILY,2409 Pinebrook Dr,Carson City,NV,89701,4,2.5,1768,1986,402500,9/30/2021,Carson City,2,2
SINGLE_FAMILY,180 Sussex Pl,Carson City,NV,89703,2,2,1872,2001,750000,9/30/2021,Carson City,1,0
MOBILE,2824 Carmine St,Carson City,NV,89706,3,2,1316,1995,349000,9/30/2021,Carson City,1,2
SINGLE_FAMILY,1650 Rankin Dr,Carson City,NV,89701,4,2.5,2586,1998,560000,9/30/2021,Carson City,2,2
SINGLE_FAMILY,39 Granite Way,Carson City,NV,89706,2,1,824,1978,300000,9/28/2021,Carson City,1,2
SINGLE_FAMILY,1225 Bandtail Dr,Carson City,NV,89701,3,2,1822,2003,445000,9/30/2021,Carson City,1,0
SINGLE_FAMILY,3628 Lakeview Rd,Carson City,NV,89703,4,2.5,2692,2010,875000,9/28/2021,Carson City,2,3
SINGLE_FAMILY,409 Catalpa Way,Carson City,NV,89701,3,2,1196,1972,404000,9/28/2021,Carson City,1,2
SINGLE_FAMILY,1308 Angels Camp Dr,Carson City,NV,89703,3,2,1841,1974,495000,10/1/2021,Carson City,1,2
SINGLE_FAMILY,3307 Plymouth Dr,Carson City,NV,89705,3,2,1180,1978,401000,9/27/2021,Douglas,1,2
SINGLE_FAMILY,1509 Airport Rd,Carson City,NV,89701,4,3,2208,1970,465000,9/27/2021,Carson City,2,2
SINGLE_FAMILY,626 Roundup Rd,Carson City,NV,89701,3,2,1789,1988,580000,9/27/2021,Carson City,1,3
MULTI_FAMILY,605 E Robinson St,Carson City,NV,89701,5,5,2312,1969,115304,9/27/2021,Carson City,1,0
SINGLE_FAMILY,454 Egret Ct,Carson City,NV,89705,0,0,2683,2020,1149900,9/27/2021,Douglas,1,0
SINGLE_FAMILY,1392 Alberta Ct,Carson City,NV,89703,3,2,1480,1997,509000,9/24/2021,Carson City,1,2
SINGLE_FAMILY,1061 Westcreek Ln,Carson City,NV,89706,3,2,1339,2001,400000,9/30/2021,Carson City,1,2
SINGLE_FAMILY,2089 Jodi Ln,Carson City,NV,89701,2,1.5,1072,1988,325000,9/30/2021,Carson City,1,2
SINGLE_FAMILY,1217 Goldfield Ave,Carson City,NV,89701,3,2,1076,1964,360000,9/28/2021,Carson City,1,2
MULTI_FAMILY,1609 N Stewart St,Carson City,NV,89706,4,4,1564,1942,425850,9/28/2021,Carson City,1,0
SINGLE_FAMILY,1811 Hamilton Ave,Carson City,NV,89706,3,2,1671,1978,445000,9/30/2021,Carson City,1,2
SINGLE_FAMILY,56 Heaven Hill Way,Carson City,NV,89706,2,2,2220,1988,725000,9/24/2021,Carson City,2,0
SINGLE_FAMILY,4123 Ramsey Cir,Carson City,NV,89706,3,2,1216,1986,350000,9/27/2021,Carson City,1,2
SINGLE_FAMILY,104 S Carson Meadow Dr,Carson City,NV,89701,3,2,1596,1964,441000,9/27/2021,Carson City,1,0
TOWNHOMES,1373 Viellion Pike Ln,Carson City,NV,89706,3,2.5,1487,2019,410000,9/23/2021,Carson City,2,1
SINGLE_FAMILY,2332 Carriage Crest Dr,Carson City,NV,89706,3,2,1440,1992,397000,9/23/2021,Carson City,1,2
SINGLE_FAMILY,1027 Armory Ln,Carson City,NV,89701,3,2,1204,1970,369000,9/22/2021,Carson City,1,2
MOBILE,933 Vassar St,Carson City,NV,89705,3,2,1768,1980,255000,9/21/2021,Douglas,1,0
SINGLE_FAMILY,3530 Vista Grande Blvd,Carson City,NV,89705,3,2,1470,1978,335000,9/20/2021,Douglas,1,0
CONDOS,1161 S Nevada St,Carson City,NV,89703,2,1,848,1964,200000,9/24/2021,Carson City,2,0
SINGLE_FAMILY,993 Desert Dr,Carson City,NV,89705,3,2,1509,1997,485000,9/17/2021,Douglas,1,3
SINGLE_FAMILY,2555 Wilma Way,Carson City,NV,89706,3,2,1288,2000,400000,9/20/2021,Carson City,1,0
SINGLE_FAMILY,7202 Relay Peak Ct,Carson City,NV,89701,4,3,2428,2020,710000,9/20/2021,Carson City,1,3
SINGLE_FAMILY,3380 Red Leaf Dr,Carson City,NV,89703,4,3,2406,2021,710000,9/17/2021,Carson City,1,2
CONDOS,400 S Saliman Rd,Carson City,NV,89701,1,1,644,1978,165000,9/17/2021,Carson City,1,0
TOWNHOMES,1226 Saltern Dr,Carson City,NV,89706,3,2.5,1439,2021,419146,9/17/2021,Carson City,2,1
SINGLE_FAMILY,921 W Washington St,Carson City,NV,89703,3,2,1644,1963,415000,9/16/2021,Carson City,1,2
SINGLE_FAMILY,1955 Combs Canyon Rd,Carson City,NV,89703,3,2,1941,1988,575000,9/17/2021,Carson City,1,2
SINGLE_FAMILY,2633 Wilma Way,Carson City,NV,89706,3,2,1288,2000,405000,9/17/2021,Carson City,1,2
SINGLE_FAMILY,2020 Southridge Ct,Carson City,NV,89706,3,2,1440,1996,440000,9/17/2021,Carson City,1,2
TOWNHOMES,1238 Saltern Dr,Carson City,NV,89706,3,2.5,1439,2021,418862,9/17/2021,Carson City,2,1
TOWNHOMES,1234 Saltern Dr,Carson City,NV,89706,3,2.5,1460,2021,408396,9/17/2021,Carson City,2,1
SINGLE_FAMILY,210 Simone Ave,Carson City,NV,89701,4,2.5,2154,1975,515000,9/15/2021,Carson City,2,2
SINGLE_FAMILY,3340 Vista Grande Blvd,Carson City,NV,89705,3,2,1163,1980,395000,9/16/2021,Douglas,1,2
SINGLE_FAMILY,3 Lavender Cir,Carson City,NV,89706,3,1,1044,1961,250000,9/20/2021,Carson City,1,0
MOBILE,1096 Jewell Ave,Carson City,NV,89701,3,3,1344,1979,325000,9/15/2021,Carson City,1,0
SINGLE_FAMILY,1027 Spencer St,Carson City,NV,89703,5,4.5,4546,1983,1040000,9/15/2021,Carson City,2,3
SINGLE_FAMILY,3637 Red Leaf Dr,Carson City,NV,89703,4,3,2406,2021,770500,9/13/2021,Carson City,1,2
SINGLE_FAMILY,1148 LA Loma Dr,Carson City,NV,89701,3,2,1040,1988,320000,9/17/2021,Carson City,1,2
SINGLE_FAMILY,1468 Tule Peak Cir,Carson City,NV,89701,4,2,2221,2018,645000,9/15/2021,Carson City,1,3
SINGLE_FAMILY,5 Glenbrook Cir,Carson City,NV,89703,5,4.5,3962,1967,960000,9/16/2021,Carson City,2,3
SINGLE_FAMILY,873 Kennedy Dr,Carson City,NV,89706,3,2,1429,2002,445000,9/10/2021,Carson City,1,2
SINGLE_FAMILY,1505 Turner Ct,Carson City,NV,89703,4,4.5,2663,2013,910000,9/15/2021,Carson City,1,3
MOBILE,1159 Coronet Way,Carson City,NV,89701,3,2,1056,1989,255000,9/15/2021,Carson City,1,2
TOWNHOMES,1230 Saltern Dr,Carson City,NV,89706,2,2.5,1397,2021,406331,9/17/2021,Carson City,2,1
SINGLE_FAMILY,1234 Flintwood Dr,Carson City,NV,89703,3,2.5,1994,2003,550000,9/9/2021,Carson City,2,2
SINGLE_FAMILY,1473 Gregg St,Carson City,NV,89701,3,2.5,1556,1994,365000,9/13/2021,Carson City,1,0
SINGLE_FAMILY,4769 Ponderosa Dr,Carson City,NV,89701,3,1.5,1402,1963,425000,9/10/2021,Carson City,1,2
SINGLE_FAMILY,1171 Bandtail Dr,Carson City,NV,89701,2,2,1662,2002,470000,9/10/2021,Carson City,1,2
SINGLE_FAMILY,1 Crest Dr,Carson City,NV,89703,4,2.5,2175,1959,585000,9/10/2021,Carson City,1,2
SINGLE_FAMILY,3264 Upland Ct,Carson City,NV,89703,3,2.5,3100,1991,846000,9/14/2021,Carson City,2,3
SINGLE_FAMILY,204 Agate Dr,Carson City,NV,89706,3,2,1284,1977,424500,9/15/2021,Douglas,1,3
SINGLE_FAMILY,2440 Eastwood Dr,Carson City,NV,89701,3,2,1364,1986,399000,9/10/2021,Carson City,1,2
SINGLE_FAMILY,450 Colorado St,Carson City,NV,89701,3,2,1150,1969,343500,9/14/2021,Carson City,1,1
SINGLE_FAMILY,1883 Bliss Ct,Carson City,NV,89701,3,2.5,1556,1995,428000,9/9/2021,Carson City,2,2
CONDOS,400 S Saliman Rd,Carson City,NV,89701,2,1,860,1978,200000,9/10/2021,Carson City,1,0
MOBILE,2792 Mayflower Way,Carson City,NV,89706,0,0,304,1965,225000,9/9/2021,Carson City,1,0
SINGLE_FAMILY,1659 Combs Canyon Rd,Carson City,NV,89703,4,3,2406,2021,729304,9/10/2021,Carson City,1,2
SINGLE_FAMILY,2321 Diane Dr,Carson City,NV,89701,2,2,1440,1990,415000,9/10/2021,Carson City,1,2
SINGLE_FAMILY,558 Roundup Rd,Carson City,NV,89701,5,2.5,2500,1988,650000,9/9/2021,Carson City,2,4
SINGLE_FAMILY,1821 Alpine St,Carson City,NV,89703,4,2,1450,1968,416000,9/2/2021,Carson City,1,2
SINGLE_FAMILY,240 Parkhill Dr,Carson City,NV,89701,3,2,1620,1993,560000,9/8/2021,Carson City,1,2
SINGLE_FAMILY,216 N Iris St,Carson City,NV,89703,3,2,1284,1954,392500,9/7/2021,Carson City,1,2
TOWNHOMES,1043 E 2nd St,Carson City,NV,89701,3,2,1160,1979,310000,9/9/2021,Carson City,2,2
SINGLE_FAMILY,1109 W Fourth St,Carson City,NV,89703,3,1.5,1296,1960,400000,9/3/2021,Carson City,1,1
MOBILE,3601 Sherman Ln,Carson City,NV,89706,3,2,1442,1986,310000,9/3/2021,Carson City,1,0
SINGLE_FAMILY,1408 Stanford Dr,Carson City,NV,89701,3,2,1083,1972,355000,9/8/2021,Carson City,1,2
SINGLE_FAMILY,937 Ranchview Cir,Carson City,NV,89705,3,2,1509,1999,479800,9/2/2021,Douglas,1,2
SINGLE_FAMILY,1789 Pullman Dr,Carson City,NV,89701,3,2,1360,1984,425000,9/2/2021,Carson City,1,2
SINGLE_FAMILY,205 Boulder Dr,Carson City,NV,89706,3,1.5,1932,1977,390000,9/3/2021,Carson City,1,0
SINGLE_FAMILY,2443 Northcreek Ln,Carson City,NV,89706,3,2,1456,1999,450000,9/7/2021,Carson City,1,6
MOBILE,2596 Viking Way,Carson City,NV,89706,2,2,1536,1973,178000,8/31/2021,Carson City,1,0
MOBILE,1117 Gambrel Dr,Carson City,NV,89701,2,2,1256,1996,320000,9/7/2021,Carson City,1,2
SINGLE_FAMILY,2756 Oxbow Dr,Carson City,NV,89706,3,2.5,1779,2002,530000,9/8/2021,Carson City,2,2
MOBILE,1233 Spartan Ave,Carson City,NV,89701,3,2,1620,1988,328500,9/3/2021,Carson City,1,2
SINGLE_FAMILY,6533 Copper Mountain Dr,Carson City,NV,89701,4,2,2200,2017,663000,9/1/2021,Carson City,1,3
MOBILE,2781 Bunch Way,Carson City,NV,89706,3,2,924,1978,195000,9/2/2021,Carson City,1,0
TOWNHOMES,1325 N Green Ct,Carson City,NV,89701,3,1.5,1240,1975,259900,9/3/2021,Carson City,2,2
TOWNHOMES,1060 E Second St,Carson City,NV,89701,3,2,1124,1979,293500,9/1/2021,Carson City,1,2
SINGLE_FAMILY,961 Parkview Ct,Carson City,NV,89705,3,2,1403,2000,434500,9/1/2021,Douglas,1,2
SINGLE_FAMILY,2485 Watercrest Ct,Carson City,NV,89703,3,2.5,2344,2003,609900,8/31/2021,Carson City,2,2
SINGLE_FAMILY,4659 Voltaire St,Carson City,NV,89703,6,4,3366,1974,625000,8/31/2021,Carson City,1,1
SINGLE_FAMILY,1509 Monte Rosa Dr,Carson City,NV,89701,3,1,1488,1971,340000,8/31/2021,Carson City,1,0
SINGLE_FAMILY,1008 N Richmond Ave,Carson City,NV,89703,4,3,2562,1972,605000,9/1/2021,Carson City,1,2
SINGLE_FAMILY,1900 N Division St,Carson City,NV,89703,3,1,1478,1955,380000,9/3/2021,Carson City,1,0
TOWNHOMES,111 Lake Glen Dr,Carson City,NV,89703,2,1.5,928,1972,255000,8/13/2021,Carson City,2,0
TOWNHOMES,1312 Saltern Dr,Carson City,NV,89706,3,2.5,1487,2020,410000,8/17/2021,Carson City,2,1
SINGLE_FAMILY,1215 Angels Camp Dr,Carson City,NV,89703,3,2,1841,1975,600000,8/17/2021,Carson City,1,2
SINGLE_FAMILY,5420 Camus Rd,Carson City,NV,89701,4,5,4400,1999,1195000,8/11/2021,Carson City,2,4
MOBILE,2055 Fairmont Way,Carson City,NV,89706,2,2,1000,1969,135000,8/23/2021,Carson City,1,0
TOWNHOMES,1250 Saltern Dr,Carson City,NV,89706,3,2.5,1460,2021,387978,8/19/2021,Carson City,2,1
SINGLE_FAMILY,890 Meadow Vista Dr,Carson City,NV,89705,3,2,1418,1997,495000,8/25/2021,Douglas,1,2
SINGLE_FAMILY,3654 Summer Hill Rd,Carson City,NV,89705,3,2,1710,1980,675000,8/11/2021,Douglas,1,2
CONDOS,400 S Saliman Rd,Carson City,NV,89701,1,1,644,1978,169000,8/12/2021,Carson City,1,0
SINGLE_FAMILY,15 Bodie Dr,Carson City,NV,89706,3,2,1511,1976,419900,8/20/2021,Carson City,1,2
SINGLE_FAMILY,1157 Drake Way,Carson City,NV,89701,3,2,1616,2009,501000,8/23/2021,Carson City,1,2
SINGLE_FAMILY,978 Hilltop Dr,Carson City,NV,89705,3,2,1408,1997,440000,8/19/2021,Douglas,1,2
SINGLE_FAMILY,3419 Alura Ln,Carson City,NV,89705,3,3.5,2889,2021,2311200,8/19/2021,Douglas,1,3
SINGLE_FAMILY,1496 Chimney Dr,Carson City,NV,89701,3,2,1632,1994,455000,8/24/2021,Carson City,1,0
SINGLE_FAMILY,3333 Orovada Dr,Carson City,NV,89701,4,3.5,2842,2002,600000,8/13/2021,Carson City,2,2
OTHER,3809 Ponderosa Dr,Carson City,NV,89701,3,2,2331,1961,430000,8/27/2021,Carson City,1,0
SINGLE_FAMILY,4697 Garnet Way,Carson City,NV,89706,3,2,1625,1964,240000,8/24/2021,Carson City,1,0
TOWNHOMES,1256 Saltern Dr,Carson City,NV,89706,3,2.5,1439,2021,422505,8/19/2021,Carson City,2,1
SINGLE_FAMILY,2066 Southridge Ct,Carson City,NV,89706,3,2,1288,1996,398500,8/18/2021,Carson City,1,0
SINGLE_FAMILY,988 Rolling Ridge Ct,Carson City,NV,89705,3,2,1401,1994,525000,8/25/2021,Douglas,1,2
SINGLE_FAMILY,10 Morris Cir,Carson City,NV,89706,2,1,960,1966,300000,8/24/2021,Carson City,1,1
TOWNHOMES,1252 Saltern Dr,Carson City,NV,89706,2,2.5,1397,2021,399187,8/16/2021,Carson City,2,1
SINGLE_FAMILY,2716 Foxhill Dr,Carson City,NV,89706,3,3,1932,1999,258500,8/23/2021,Carson City,1,0
TOWNHOMES,1246 Saltern Dr,Carson City,NV,89706,3,2.5,1439,2021,436088,8/16/2021,Carson City,2,1
SINGLE_FAMILY,1848 Alpine St,Carson City,NV,89703,3,2,1594,1970,370000,8/18/2021,Carson City,1,2
SINGLE_FAMILY,2512 Grant St,Carson City,NV,89701,4,1.5,1196,1972,340000,8/23/2021,Carson City,1,2
SINGLE_FAMILY,2544 Oak Ridge Dr,Carson City,NV,89703,3,2,1999,1997,625000,8/23/2021,Carson City,1,2
MULTI_FAMILY,317/319 N Burton St,Carson City,NV,89706,5,2,1625,1961,420000,8/26/2021,Carson City,1,0
SINGLE_FAMILY,2658 Pinion Pine Dr,Carson City,NV,89706,3,2,1440,1997,420000,8/27/2021,Carson City,1,2
SINGLE_FAMILY,3669 Green Acre Dr,Carson City,NV,89705,3,2.5,2297,1976,685000,8/12/2021,Douglas,1,2
SINGLE_FAMILY,1215 Shady Oak Dr,Carson City,NV,89701,4,2,1847,1978,470000,8/13/2021,Carson City,1,2
SINGLE_FAMILY,606 Ivy St,Carson City,NV,89703,3,2,1561,1965,460000,8/13/2021,Carson City,1,2
OTHER,3470 Gs Richards Blvd,Carson City,NV,89703,0,3,6837,1998,2875000,8/16/2021,Carson City,1,0
SINGLE_FAMILY,3351 Red Leaf Dr,Carson City,NV,89703,4,3,2406,2021,767283,8/25/2021,Carson City,1,2
SINGLE_FAMILY,2150 Jodi Ln,Carson City,NV,89701,3,2,1397,1989,435000,8/12/2021,Carson City,1,2
SINGLE_FAMILY,469 Windtree Cir,Carson City,NV,89701,3,2,1858,1993,500000,8/17/2021,Carson City,1,2
SINGLE_FAMILY,226 S Richmond St,Carson City,NV,89703,3,2,1640,1961,420000,8/16/2021,Carson City,1,2
SINGLE_FAMILY,852 Tourmaline Dr,Carson City,NV,89705,0,0,1463,2021,398490,8/17/2021,Douglas,1,0
SINGLE_FAMILY,1519 Palo Verde Dr,Carson City,NV,89701,4,2.5,2130,1977,450000,8/19/2021,Carson City,2,2
CONDOS,400 S Saliman Rd,Carson City,NV,89701,1,1,644,1978,169000,8/12/2021,Carson City,1,0
SINGLE_FAMILY,608 W Winnie Ln,Carson City,NV,89703,3,1,1420,1961,375000,8/20/2021,Carson City,1,1
SINGLE_FAMILY,975 Shadow Ln,Carson City,NV,89705,3,2,1240,1988,363000,8/18/2021,Douglas,1,2
SINGLE_FAMILY,3109 Douglas Dr,Carson City,NV,89701,3,2,1130,1970,280000,8/18/2021,Carson City,1,0
SINGLE_FAMILY,1509 Monte Rosa Dr,Carson City,NV,89701,3,1,1488,1971,340000,8/31/2021,Carson City,1,0
OTHER,2943 US Highway 50,Carson City,NV,89701,0,2,5405,1966,425000,8/13/2021,Carson City,1,0
CONDOS,3406 Woodside Dr,Carson City,NV,89701,2,1,960,1971,185000,8/26/2021,Carson City,1,1
SINGLE_FAMILY,813 Bunker Hill Dr,Carson City,NV,89703,3,2,2154,1978,625000,8/12/2021,Carson City,1,0
SINGLE_FAMILY,1620 Andorra Dr,Carson City,NV,89703,3,2,1958,1978,625000,8/30/2021,Carson City,1,2
SINGLE_FAMILY,1622 Robb Dr,Carson City,NV,89703,3,3,2819,2006,875000,8/17/2021,Carson City,1,0
SINGLE_FAMILY,217 Coventry Dr,Carson City,NV,89703,2,2,1608,1998,601000,8/25/2021,Carson City,1,3
SINGLE_FAMILY,198 Marsh Rd,Carson City,NV,89701,3,2,2570,2004,250000,8/18/2021,Carson City,1,0
SINGLE_FAMILY,1363 E Fifth St,Carson City,NV,89701,3,2,1281,1966,365000,8/27/2021,Carson City,1,2
SINGLE_FAMILY,4015 Southpointe Dr,Carson City,NV,89701,4,2.5,2453,1997,578000,8/26/2021,Carson City,2,2
SINGLE_FAMILY,1852 Citadel Cir,Carson City,NV,89703,3,2,2127,1988,700000,8/25/2021,Carson City,1,0
SINGLE_FAMILY,4783 Lango Dr,Carson City,NV,89706,4,3,2261,1987,580000,8/17/2021,Carson City,2,2
SINGLE_FAMILY,2089 Damon Rd,Carson City,NV,89701,5,4,3645,2020,1200000,8/17/2021,Carson City,2,2
SINGLE_FAMILY,4 Scarlet Cir,Carson City,NV,89706,3,2.5,2263,1976,490000,8/27/2021,Carson City,2,2
SINGLE_FAMILY,1804 Mountain St,Carson City,NV,89703,3,2,1444,1967,465000,8/18/2021,Carson City,1,2
SINGLE_FAMILY,445 Springview Dr,Carson City,NV,89701,3,2,1430,1992,425000,8/13/2021,Carson City,1,2
SINGLE_FAMILY,1508 E Telegraph St,Carson City,NV,89701,3,2.5,1902,1975,490000,8/25/2021,Carson City,2,2
SINGLE_FAMILY,861 Tourmaline Dr,Carson City,NV,89705,0,0,1945,2021,454955,8/20/2021,Douglas,2,0
SINGLE_FAMILY,1723 Railroad Dr,Carson City,NV,89701,3,2.5,2280,1981,581500,8/30/2021,Carson City,2,2
SINGLE_FAMILY,3739 Prospect Dr,Carson City,NV,89703,6,3,3505,1988,865000,8/17/2021,Carson City,2,3
SINGLE_FAMILY,2150 El Rancho Dr,Carson City,NV,89703,3,2,1176,1964,295000,8/16/2021,Carson City,1,0
CONDOS,575 Stafford Way,Carson City,NV,89701,2,2,1064,1993,315000,8/13/2021,Carson City,1,1
SINGLE_FAMILY,601 Sonoma St,Carson City,NV,89701,4,3,1660,1971,415000,8/12/2021,Carson City,2,2
SINGLE_FAMILY,467 Chateau Dr,Carson City,NV,89701,2,2,1646,1994,475000,8/12/2021,Carson City,1,2
SINGLE_FAMILY,2360 Grandville Dr,Carson City,NV,89701,3,2,1835,1980,631000,8/10/2021,Carson City,1,4
MOBILE,3409 Princeton Ave,Carson City,NV,89705,0,0,1406,1986,365000,8/11/2021,Douglas,1,0
SINGLE_FAMILY,2331 Table Rock Dr,Carson City,NV,89706,2,2,1775,2002,293000,8/9/2021,Carson City,1,0
SINGLE_FAMILY,130 N Ormsby Blvd,Carson City,NV,89703,3,2.5,2412,1978,680000,8/6/2021,Carson City,1,3
SINGLE_FAMILY,3409 Woodside Dr,Carson City,NV,89701,3,2,1200,1999,325000,8/6/2021,Carson City,1,2
SINGLE_FAMILY,3419 Alura Ln,Carson City,NV,89705,0,0,2855,2021,2311200,8/9/2021,Douglas,1,0
SINGLE_FAMILY,4919 East Sutro Ter,Carson City,NV,89706,3,3.5,2640,1986,710000,8/10/2021,Carson City,1,4
SINGLE_FAMILY,3557 Onyx Ct,Carson City,NV,89705,3,2,1084,1978,369000,8/9/2021,Douglas,1,2
SINGLE_FAMILY,102 Mountain St,Carson City,NV,89703,3,1.5,1315,1939,461000,8/6/2021,Carson City,1,1
SINGLE_FAMILY,302 N Carson Meadow Dr,Carson City,NV,89701,4,2,1388,1972,405000,8/10/2021,Carson City,1,2
SINGLE_FAMILY,1792 Karin Dr,Carson City,NV,89706,2,1.5,1904,1968,380000,8/10/2021,Carson City,2,2
SINGLE_FAMILY,2575 Sycamore Glen Dr,Carson City,NV,89701,3,2,1364,1988,405000,8/9/2021,Carson City,1,2
SINGLE_FAMILY,3547 N Sunridge Dr,Carson City,NV,89705,0,0,1804,1998,345529,8/6/2021,Douglas,1,0
SINGLE_FAMILY,1135 Monument Peak Dr,Carson City,NV,89701,4,3,2112,2017,625000,8/5/2021,Carson City,1,3
SINGLE_FAMILY,5250 Numaga Pass,Carson City,NV,89703,4,2,3023,1977,640000,8/6/2021,Carson City,1,0
SINGLE_FAMILY,636 Armory Ln,Carson City,NV,89701,2,2,1531,1991,430000,8/6/2021,Carson City,1,2
SINGLE_FAMILY,902 Vista Park Dr,Carson City,NV,89705,3,2,1933,2001,540000,8/12/2021,Douglas,1,3
MOBILE,3125 Dale Dr,Carson City,NV,89706,3,2,1528,1979,325000,8/5/2021,Carson City,1,0
MOBILE,3435 Tourmaline Dr,Carson City,NV,89705,3,2,1458,2018,365000,8/5/2021,Douglas,1,0
SINGLE_FAMILY,4751 Reds Grade,Carson City,NV,89703,3,3,3834,1970,1195000,8/10/2021,Carson City,2,4
SINGLE_FAMILY,4155 Siena Dr,Carson City,NV,89703,4,3.5,2577,2021,717508,8/6/2021,Carson City,1,3
SINGLE_FAMILY,1009 Haystack Dr,Carson City,NV,89705,3,2,1259,1995,397000,8/5/2021,Douglas,1,2
SINGLE_FAMILY,5251 Numaga Pass,Carson City,NV,89703,3,2.5,2396,1989,825000,8/5/2021,Carson City,2,3
TOWNHOMES,8 Menlo Ct,Carson City,NV,89701,3,1.5,1220,1973,250000,8/4/2021,Carson City,2,0
SINGLE_FAMILY,7 Manzanita Ter,Carson City,NV,89706,4,3,1956,1993,580000,8/6/2021,Carson City,2,2
SINGLE_FAMILY,4021 Montez Dr,Carson City,NV,89706,4,2,1471,1980,403000,8/3/2021,Carson City,1,2
